TC2004_ID,NAME,TotalOfPremise,Comparison_Prop,Convenience_Prop,Leisure_Prop,Services_Prop,Vacant_Prop
RC0228,Ferndown Retail Core,23,0.217391304,0.086956522,0.130434783,0.391304348,0.173913043
TC0475,Filey,19,0.368421053,0.052631579,0.473684211,0,0.105263158
TC0476,Finchley,224,0.227678571,0.133928571,0.214285714,0.339285714,0.084821429
TC0477,"Finchley Road, Swiss Cottage",237,0.29535865,0.075949367,0.23628692,0.324894515,0.067510549
RC0229,"Finchley Road, Swiss Cottage Retail Core",94,0.265957447,0.053191489,0.234042553,0.372340426,0.074468085
TC0478,Finsbury Park,251,0.38247012,0.119521912,0.22310757,0.207171315,0.067729084
TC0479,"Fishponds, Bristol",35,0.285714286,0.085714286,0.171428571,0.285714286,0.171428571
TC0480,Fleet,230,0.37826087,0.052173913,0.17826087,0.27826087,0.113043478
RC0230,Fleet Retail Core,126,0.412698413,0.063492063,0.103174603,0.301587302,0.119047619
TC0481,Fleetwood,42,0.214285714,0.071428571,0.166666667,0.119047619,0.428571429
TC0482,Flint,33,0.393939394,0.121212121,0.03030303,0.242424242,0.212121212
TC0483,Folkestone,329,0.352583587,0.054711246,0.17325228,0.249240122,0.170212766
RC0232,Folkestone Retail Core,234,0.384615385,0.047008547,0.145299145,0.256410256,0.166666667
TC0484,Fordingbridge,8,0.25,0.125,0,0.25,0.375
TC0485,Forest Gate,107,0.252336449,0.177570093,0.177570093,0.271028037,0.121495327
TC0486,Forest Hill,97,0.195876289,0.06185567,0.268041237,0.319587629,0.154639175
TC0487,Forest Row,1,0,1,0,0,0
TC0488,Formby,55,0.418181818,0.145454545,0.054545455,0.272727273,0.109090909
RC0233,Formby Retail Core,42,0.452380952,0.142857143,0.047619048,0.285714286,0.071428571
TC0490,Framlingham,4,0.5,0,0,0.5,0
TC0491,Fratton,90,0.288888889,0.155555556,0.144444444,0.2,0.211111111
RC0235,Fratton Retail Core,62,0.306451613,0.112903226,0.193548387,0.14516129,0.241935484
TC0493,Frinton-on-Sea,9,0.333333333,0,0,0.222222222,0.444444444
TC0494,Frodsham,,NA,NA,NA,NA,NA
TC0495,Frome,59,0.220338983,0.084745763,0.152542373,0.271186441,0.271186441
RC0237,Frome Retail Core,53,0.226415094,0.094339623,0.132075472,0.283018868,0.264150943
TC0496,Fulham,317,0.369085174,0.082018927,0.192429022,0.315457413,0.041009464
RC0238,Fulham Retail Core,58,0.362068966,0.155172414,0.137931034,0.206896552,0.137931034
TC0497,Gainsborough,183,0.349726776,0.076502732,0.142076503,0.25136612,0.180327869
RC0239,Gainsborough Retail Core,115,0.339130435,0.069565217,0.12173913,0.260869565,0.208695652
TC0498,Gants Hill,110,0.209090909,0.090909091,0.290909091,0.290909091,0.118181818
TC0499,Garforth,31,0.290322581,0.129032258,0.096774194,0.387096774,0.096774194
RC0240,Garforth Retail Core,25,0.28,0.16,0.12,0.32,0.12
TC0500,Garstang,40,0.35,0.175,0.075,0.3,0.1
RC0241,Garstang Retail Core,26,0.269230769,0.192307692,0.076923077,0.346153846,0.115384615
TC0501,Garston,1,0,0,0,0,1
TC0502,"Gateacre, Liverpool",38,0.526315789,0.184210526,0.052631579,0.078947368,0.157894737
RC0242,"Gateacre, Liverpool Retail Core",37,0.513513514,0.189189189,0.054054054,0.081081081,0.162162162
TC0503,Gateshead,165,0.278787879,0.096969697,0.16969697,0.236363636,0.218181818
RC0243,Gateshead Retail Core,115,0.286956522,0.113043478,0.104347826,0.295652174,0.2
TC0504,Gatley,15,0.133333333,0.066666667,0.266666667,0.333333333,0.2
RC0244,Gatwick Airport North Terminal Retail Core,,NA,NA,NA,NA,NA
TC0506,Gerrards Cross,121,0.338842975,0.082644628,0.140495868,0.347107438,0.090909091
TC0507,"Gillingham, Dorset",27,0.185185185,0,0.111111111,0.518518519,0.185185185
TC0508,"Gillingham, Kent",206,0.310679612,0.106796117,0.199029126,0.27184466,0.111650485
RC0245,"Gillingham, Kent Retail Core",107,0.373831776,0.112149533,0.130841121,0.289719626,0.093457944
TC0509,Glastonbury,136,0.544117647,0.073529412,0.176470588,0.176470588,0.029411765
TC0510,Glossop,80,0.45,0.075,0.1875,0.1,0.1875
TC0511,Gloucester,462,0.378787879,0.062770563,0.19047619,0.188311688,0.17965368
RC0247,Gloucester Retail Core,330,0.424242424,0.063636364,0.145454545,0.196969697,0.16969697
TC0512,"Gloucester Road, Bristol",143,0.335664336,0.132867133,0.272727273,0.20979021,0.048951049
TC0513,Godalming,192,0.395833333,0.072916667,0.161458333,0.302083333,0.067708333
TC0515,Golders Green,162,0.302469136,0.104938272,0.216049383,0.333333333,0.043209877
TC0516,"Golders Green Road, London",33,0.303030303,0.303030303,0.151515152,0.181818182,0.060606061
TC0517,Goodmayes,77,0.116883117,0.12987013,0.181818182,0.493506494,0.077922078
TC0518,Goole,210,0.3,0.114285714,0.104761905,0.342857143,0.138095238
RC0249,Goole Retail Core,127,0.31496063,0.102362205,0.118110236,0.354330709,0.11023622
TC0519,Gorleston-on-Sea,34,0.529411765,0.117647059,0,0.235294118,0.117647059
RC0250,Gorleston-on-Sea Retail Core,19,0.421052632,0.157894737,0,0.263157895,0.157894737
TC0520,"Gorse Hill, Swindon",4,0.25,0.25,0,0.5,0
TC0521,Gorseinon,51,0.254901961,0.039215686,0.078431373,0.431372549,0.196078431
TC0522,Gosforth,109,0.229357798,0.036697248,0.201834862,0.403669725,0.128440367
TC0523,Gosport,167,0.317365269,0.05988024,0.173652695,0.323353293,0.125748503
RC0251,Gosport Retail Core,90,0.355555556,0.066666667,0.144444444,0.344444444,0.088888889
RC0252,"Gower Street, Euston Retail Core",72,0.277777778,0.111111111,0.402777778,0.180555556,0.027777778
RC0253,"Gracechurch Street, London Retail Core",179,0.301675978,0.078212291,0.346368715,0.167597765,0.106145251
TC0524,Grafton Centre,197,0.431472081,0.065989848,0.177664975,0.23857868,0.086294416
RC0254,Grafton Centre Retail Core,155,0.477419355,0.051612903,0.148387097,0.232258065,0.090322581
TC0525,Grantham,423,0.321513002,0.06855792,0.200945626,0.274231678,0.134751773
RC0255,Grantham Retail Core,288,0.354166667,0.059027778,0.184027778,0.25,0.152777778
TC0526,Gravesend,479,0.302713987,0.068893528,0.196242171,0.275574113,0.1565762
RC0256,Gravesend Retail Core,306,0.35620915,0.065359477,0.176470588,0.267973856,0.133986928
TC0527,Grays,179,0.273743017,0.094972067,0.17877095,0.318435754,0.134078212
RC0257,Grays Retail Core,96,0.385416667,0.09375,0.135416667,0.260416667,0.125
TC0529,Great Dunmow,,NA,NA,NA,NA,NA
TC0530,Great Malvern,28,0.357142857,0.107142857,0.071428571,0.142857143,0.321428571
RC0258,Great Malvern Retail Core,15,0.466666667,0.2,0.066666667,0.133333333,0.133333333
TC0532,Great Torrington,,NA,NA,NA,NA,NA
TC0533,"Great Western Outlet Village, Swindon",14,0.857142857,0,0.071428571,0,0.071428571
TC0534,Great Yarmouth,462,0.350649351,0.043290043,0.248917749,0.155844156,0.201298701
RC0259,Great Yarmouth Retail Core,267,0.438202247,0.037453184,0.134831461,0.161048689,0.228464419
TC0535,"Green Lanes, Harringay",152,0.296052632,0.164473684,0.197368421,0.236842105,0.105263158
TC0536,Greenford,115,0.286956522,0.208695652,0.165217391,0.295652174,0.043478261
TC0537,Greenwich,183,0.344262295,0.109289617,0.344262295,0.142076503,0.06010929
TC0538,Grimsby,611,0.35188216,0.060556465,0.130932897,0.235679214,0.220949264
RC0260,Grimsby East Retail Core,24,0.375,0.166666667,0.166666667,0.083333333,0.208333333
RC0261,Grimsby Retail Core,292,0.404109589,0.061643836,0.133561644,0.26369863,0.136986301
TC0541,Guildford,597,0.487437186,0.041876047,0.177554439,0.179229481,0.113902848
RC0263,Guildford Retail Core,505,0.536633663,0.037623762,0.154455446,0.154455446,0.116831683
TC0542,Guisborough,41,0.341463415,0.146341463,0.146341463,0.195121951,0.170731707
RC0264,Guisborough Retail Core,18,0.388888889,0.277777778,0.111111111,0.111111111,0.111111111
TC0543,Guiseley,20,0.3,0.05,0.05,0.4,0.2
RC0265,Guiseley Retail Core,10,0.4,0,0.1,0.3,0.2
TC0544,"Gunwharf Quays, Portsea",86,0.61627907,0.046511628,0.302325581,0,0.034883721
TC0545,Hackney,146,0.335616438,0.123287671,0.239726027,0.273972603,0.02739726
RC0266,Hackney Retail Core,32,0.5625,0.09375,0.09375,0.21875,0.03125
TC0546,"Hadleigh, Essex",23,0.217391304,0.086956522,0,0.391304348,0.304347826
TC0547,"Hadleigh, Suffolk",20,0.25,0.15,0.1,0.3,0.2
TC0548,Hailsham,79,0.367088608,0.113924051,0.151898734,0.151898734,0.215189873
RC0267,Hailsham Retail Core,62,0.387096774,0.112903226,0.096774194,0.129032258,0.274193548
TC0549,Hale,119,0.31092437,0.109243697,0.218487395,0.319327731,0.042016807
TC0550,Halesowen,196,0.382653061,0.091836735,0.112244898,0.316326531,0.096938776
RC0268,Halesowen Retail Core,163,0.398773006,0.09202454,0.110429448,0.300613497,0.098159509
TC0551,Halesworth,11,0.272727273,0,0,0.636363636,0.090909091
TC0552,Halifax,484,0.326446281,0.088842975,0.223140496,0.19214876,0.169421488
RC0269,Halifax Retail Core,370,0.364864865,0.108108108,0.2,0.178378378,0.148648649
TC0553,Halstead,28,0.321428571,0.071428571,0.071428571,0.214285714,0.321428571
RC0270,Halstead Retail Core,11,0.454545455,0.090909091,0,0.272727273,0.181818182
TC0554,"Halton, Leeds",9,0.333333333,0.111111111,0.222222222,0.333333333,0
RC0271,Hammersmith Retail Core,193,0.347150259,0.062176166,0.279792746,0.212435233,0.098445596
TC0555,Hampstead,204,0.421568627,0.078431373,0.176470588,0.269607843,0.053921569
RC0272,Hampstead Retail Core,76,0.447368421,0.078947368,0.131578947,0.276315789,0.065789474
TC0558,Hampton Hargate,26,0.5,0.076923077,0.115384615,0.269230769,0.038461538
RC0273,Hampton Hargate Retail Core,26,0.5,0.076923077,0.115384615,0.269230769,0.038461538
TC0559,Hampton Hill,7,0.714285714,0,0,0.142857143,0.142857143
TC0560,"Handsworth, West Midlands",41,0.365853659,0.073170732,0.146341463,0.219512195,0.195121951
TC0561,Hanwell,48,0.229166667,0.104166667,0.125,0.3125,0.229166667
TC0562,Harborne,121,0.289256198,0.099173554,0.190082645,0.289256198,0.132231405
RC0274,Harborne Retail Core,49,0.265306122,0.020408163,0.183673469,0.387755102,0.142857143
TC0563,Harehills,79,0.253164557,0.151898734,0.189873418,0.253164557,0.151898734
TC0564,Harlesden,179,0.312849162,0.195530726,0.201117318,0.223463687,0.067039106
TC0565,Harleston,19,0.315789474,0.157894737,0,0.157894737,0.368421053
TC0566,Harlow,254,0.374015748,0.07480315,0.153543307,0.24015748,0.157480315
RC0275,Harlow Retail Core,229,0.379912664,0.07860262,0.15720524,0.231441048,0.152838428
TC0567,Harold Hill,38,0.368421053,0.210526316,0.105263158,0.289473684,0.026315789
TC0568,Harpenden,186,0.338709677,0.064516129,0.231182796,0.322580645,0.043010753
TC0569,Harpenden Common,4,0.25,0.5,0,0.25,0
RC0276,Harpenden Retail Core,67,0.388059701,0.074626866,0.104477612,0.358208955,0.074626866
TC0571,Harrogate,621,0.458937198,0.049919485,0.199677939,0.196457327,0.095008052
RC0277,Harrogate Retail Core,518,0.467181467,0.048262548,0.181467181,0.216216216,0.086872587
TC0572,Harrow,358,0.365921788,0.094972067,0.209497207,0.234636872,0.094972067
RC0278,Harrow Retail Core,257,0.447470817,0.093385214,0.175097276,0.206225681,0.077821012
TC0573,Hartlepool,416,0.295673077,0.0625,0.192307692,0.216346154,0.233173077
RC0279,Hartlepool Retail Core,178,0.421348315,0.08988764,0.134831461,0.112359551,0.241573034
TC0574,Hartley Wintney,40,0.25,0.15,0.175,0.325,0.1
TC0575,Harwich,25,0.2,0.08,0.08,0.2,0.44
TC0576,Haslemere,48,0.520833333,0.041666667,0.083333333,0.229166667,0.125
TC0577,Haslingden,12,0.166666667,0.166666667,0,0.25,0.416666667
TC0578,Hastings,326,0.346625767,0.088957055,0.208588957,0.226993865,0.128834356
RC0280,Hastings Retail Core,214,0.373831776,0.098130841,0.186915888,0.23364486,0.107476636
TC0580,Hatch End,20,0.15,0.05,0.2,0.35,0.25
TC0581,Hatfield,51,0.176470588,0.156862745,0.098039216,0.31372549,0.254901961
RC0281,Hatfield Retail Core,24,0.25,0.208333333,0.083333333,0.375,0.083333333
TC0582,Havant,199,0.316582915,0.050251256,0.175879397,0.306532663,0.150753769
RC0282,Havant Retail Core,138,0.311594203,0.057971014,0.18115942,0.31884058,0.130434783
TC0583,Haverfordwest,93,0.333333333,0.021505376,0.129032258,0.139784946,0.376344086
RC0283,Haverfordwest Retail Core,61,0.360655738,0.016393443,0.114754098,0.163934426,0.344262295
TC0584,Haverhill,50,0.36,0.06,0.16,0.24,0.18
TC0586,Hayes Town,107,0.271028037,0.168224299,0.214953271,0.261682243,0.08411215
TC0588,Hay-on-Wye,,NA,NA,NA,NA,NA
RC0285,Hay-on-Wye Retail Core,,NA,NA,NA,NA,NA
TC0589,Haywards Heath,216,0.347222222,0.078703704,0.152777778,0.333333333,0.087962963
RC0286,Haywards Heath Retail Core,60,0.45,0.066666667,0.05,0.366666667,0.066666667
TC0590,Hazel Grove,34,0.352941176,0.058823529,0.088235294,0.323529412,0.176470588
TC0591,Headcorn,4,0.5,0.25,0,0.25,0
TC0592,Headingley,120,0.25,0.091666667,0.216666667,0.366666667,0.075
TC0593,Headington,108,0.333333333,0.12962963,0.138888889,0.361111111,0.037037037
TC0594,Heanor,27,0.222222222,0.074074074,0.037037037,0.333333333,0.333333333
TC0595,Heathfield,21,0.285714286,0.047619048,0.095238095,0.285714286,0.285714286
TC0596,Heathrow Airport Terminal 1,81,0.62962963,0.049382716,0.197530864,0.12345679,0
TC0597,Heathrow Airport Terminal 3,77,0.558441558,0.064935065,0.272727273,0.103896104,0
TC0598,Heathrow Airport Terminal 4,77,0.636363636,0.064935065,0.181818182,0.116883117,0
TC0599,Hebburn,25,0.24,0.16,0.04,0.08,0.48
TC0600,Hebden Bridge,39,0.282051282,0.051282051,0.230769231,0.205128205,0.230769231
TC0601,Heckmondwike,34,0.264705882,0.088235294,0.147058824,0.235294118,0.264705882
TC0602,Hednesford,19,0.368421053,0.052631579,0.157894737,0.210526316,0.210526316
TC0603,Helmsley,17,0.352941176,0.117647059,0.176470588,0.294117647,0.058823529
TC0604,Helston,26,0.115384615,0.076923077,0,0.269230769,0.538461538
TC0605,Hemel Hempstead,337,0.329376855,0.047477745,0.189910979,0.275964392,0.15727003
RC0289,Hemel Hempstead Retail Core,207,0.391304348,0.038647343,0.169082126,0.207729469,0.193236715
TC0606,Hempstead Valley Shopping Centre,28,0.607142857,0.035714286,0.071428571,0.142857143,0.142857143
RC0290,Hempstead Valley Shopping Centre Retail Core,28,0.607142857,0.035714286,0.071428571,0.142857143,0.142857143
TC0607,Hendon,152,0.243421053,0.171052632,0.164473684,0.328947368,0.092105263
TC0608,Hendon Central Station,117,0.213675214,0.136752137,0.196581197,0.393162393,0.05982906
TC0610,Henley-on-Thames,211,0.431279621,0.037914692,0.199052133,0.236966825,0.09478673
RC0291,Henley-on-Thames Retail Core,93,0.419354839,0.053763441,0.150537634,0.268817204,0.107526882
TC0611,Hereford,448,0.383928571,0.046875,0.171875,0.214285714,0.183035714
RC0292,Hereford Retail Core,329,0.407294833,0.048632219,0.142857143,0.209726444,0.191489362
TC0612,Herne Bay,55,0.4,0.109090909,0.072727273,0.109090909,0.309090909
TC0613,Herne Hill,80,0.3,0.175,0.2125,0.1875,0.125
TC0614,Hersham,1,0,0,1,0,0
TC0615,Hertford,237,0.291139241,0.050632911,0.227848101,0.320675105,0.109704641
RC0294,Hertford Retail Core,157,0.324840764,0.063694268,0.229299363,0.261146497,0.121019108
TC0616,Hessle,33,0.363636364,0.090909091,0.060606061,0.121212121,0.363636364
TC0617,"Hessle Road, Hull",74,0.297297297,0.081081081,0.162162162,0.283783784,0.175675676
TC0618,Heswall,20,0.35,0.05,0.1,0.2,0.3
TC0619,Hexham,247,0.384615385,0.068825911,0.198380567,0.259109312,0.089068826
RC0295,Hexham Retail Core,196,0.392857143,0.071428571,0.193877551,0.260204082,0.081632653
TC0620,Heywood,45,0.2,0.111111111,0.111111111,0.222222222,0.355555556
TC0621,High Barnet,205,0.331707317,0.068292683,0.16097561,0.326829268,0.112195122
RC0297,High Barnet Retail Core,118,0.36440678,0.076271186,0.084745763,0.347457627,0.127118644
TC0623,"High Road, Tottenham",74,0.135135135,0.135135135,0.337837838,0.243243243,0.148648649
TC0624,"High Street, Knowle",38,0.210526316,0.131578947,0.078947368,0.447368421,0.131578947
TC0625,"High Street, Potters Bar",24,0.125,0.125,0.208333333,0.208333333,0.333333333
TC0627,High Wycombe,437,0.377574371,0.052631579,0.164759725,0.231121281,0.173913043
RC0300,High Wycombe Retail Core,282,0.432624113,0.046099291,0.15248227,0.180851064,0.187943262
TC0628,Highbury,36,0.194444444,0.277777778,0.25,0.277777778,0
TC0629,Highcliffe,17,0.352941176,0,0,0.411764706,0.235294118
TC0630,Higher Penwortham,10,0.3,0,0.1,0.4,0.2
TC0631,Highgate,56,0.285714286,0.214285714,0.160714286,0.339285714,0
TC0632,Highworth,33,0.181818182,0.060606061,0.151515152,0.484848485,0.121212121
TC0633,Hillsborough,120,0.3,0.166666667,0.116666667,0.341666667,0.075
RC0301,Hillsborough Retail Core,104,0.288461538,0.192307692,0.086538462,0.355769231,0.076923077
TC0634,Hinckley,286,0.377622378,0.055944056,0.157342657,0.269230769,0.13986014
RC0302,Hinckley Retail Core,182,0.428571429,0.076923077,0.120879121,0.252747253,0.120879121
TC0635,Hindley,21,0.095238095,0.095238095,0.047619048,0.476190476,0.285714286
TC0636,Hitchin,332,0.379518072,0.06626506,0.18373494,0.271084337,0.09939759
RC0304,Hitchin Retail Core,260,0.419230769,0.065384615,0.180769231,0.257692308,0.076923077
TC0637,Hoddesdon,46,0.260869565,0.152173913,0.195652174,0.173913043,0.217391304
RC0305,Hoddesdon Retail Core,26,0.115384615,0.192307692,0.192307692,0.192307692,0.307692308
TC0638,Holbeach,18,0.333333333,0.111111111,0.111111111,0.166666667,0.277777778
RC0306,Holborn Retail Core,309,0.469255663,0.064724919,0.258899676,0.145631068,0.061488673
TC0639,"Holderness Road, Hull",67,0.388059701,0.134328358,0.119402985,0.194029851,0.164179104
TC0640,Holloway Road,321,0.333333333,0.140186916,0.252336449,0.193146417,0.080996885
RC0307,Holloway Road Retail Core,122,0.459016393,0.163934426,0.172131148,0.196721311,0.008196721
TC0641,Holmfirth,28,0.5,0,0.142857143,0.285714286,0.071428571
TC0642,Holsworthy,1,0,1,0,0,0
TC0643,Holt,39,0.487179487,0.051282051,0.051282051,0.179487179,0.230769231
RC0308,Holt Retail Core,28,0.428571429,0.071428571,0.071428571,0.178571429,0.25
TC0644,Holyhead,33,0.212121212,0.03030303,0.151515152,0.060606061,0.545454545
TC0645,Holywell,11,0.090909091,0.090909091,0,0,0.818181818
TC0646,Honiton,164,0.463414634,0.091463415,0.12195122,0.280487805,0.042682927
RC0309,Honiton Retail Core,74,0.391891892,0.162162162,0.135135135,0.27027027,0.040540541
TC0647,Hoole,17,0.411764706,0.235294118,0.176470588,0.117647059,0.058823529
TC0649,Horley,48,0.354166667,0.145833333,0.0625,0.25,0.1875
RC0310,Horley Retail Core,19,0.315789474,0.105263158,0.105263158,0.421052632,0.052631579
TC0650,Horncastle,19,0.263157895,0,0.315789474,0.263157895,0.157894737
TC0651,Hornchurch,176,0.306818182,0.068181818,0.255681818,0.335227273,0.034090909
RC0311,Hornchurch Retail Core,86,0.337209302,0.104651163,0.174418605,0.348837209,0.034883721
TC0653,Horsham,356,0.387640449,0.056179775,0.168539326,0.27247191,0.115168539
RC0312,Horsham Retail Core,286,0.412587413,0.062937063,0.13986014,0.27972028,0.104895105
TC0654,Horwich,35,0.257142857,0.114285714,0,0.228571429,0.4
TC0655,Houghton-le-Spring,37,0.405405405,0.054054054,0.081081081,0.189189189,0.27027027
TC0656,Hounslow,323,0.40247678,0.102167183,0.154798762,0.269349845,0.07120743
RC0313,Hounslow Retail Core,207,0.516908213,0.062801932,0.125603865,0.231884058,0.062801932
RC0314,Hove Retail Core,124,0.419354839,0.080645161,0.217741935,0.241935484,0.040322581
TC0657,Howden,12,0.333333333,0.083333333,0.083333333,0.25,0.25
TC0658,"Howden Road, Percy Main",47,0.765957447,0.021276596,0.106382979,0.021276596,0.085106383
RC0315,"Howden Road, Percy Main Retail Core",47,0.765957447,0.021276596,0.106382979,0.021276596,0.085106383
TC0659,Hoxton,41,0.243902439,0.195121951,0.268292683,0.195121951,0.097560976
TC0661,Hucknall,63,0.317460317,0.079365079,0.111111111,0.333333333,0.158730159
TC0662,Huddersfield,677,0.35155096,0.076809453,0.197932053,0.194977843,0.17872969
RC0317,Huddersfield Retail Core,598,0.359531773,0.075250836,0.182274247,0.205685619,0.177257525
TC0663,Hungerford,73,0.383561644,0.109589041,0.095890411,0.342465753,0.068493151
TC0664,Hunstanton,28,0.357142857,0.178571429,0.178571429,0.107142857,0.178571429
TC0665,Huntingdon,187,0.352941176,0.064171123,0.144385027,0.310160428,0.128342246
RC0318,Huntingdon Retail Core,128,0.40625,0.078125,0.171875,0.234375,0.109375
TC0666,Hurstpierpoint,5,0.8,0,0,0,0.2
TC0667,Huyton,65,0.461538462,0.107692308,0.076923077,0.246153846,0.107692308
RC0319,Huyton Retail Core,46,0.456521739,0.130434783,0.065217391,0.217391304,0.130434783
TC0668,Hyde,144,0.368055556,0.097222222,0.076388889,0.194444444,0.263888889
RC0320,Hyde Retail Core,112,0.383928571,0.098214286,0.0625,0.205357143,0.25
TC0669,"Hythe, Kent",54,0.314814815,0.092592593,0.12962963,0.222222222,0.240740741
TC0670,"Hythe, Southampton",104,0.307692308,0.057692308,0.163461538,0.423076923,0.048076923
TC0671,Ilford,435,0.317241379,0.089655172,0.206896552,0.275862069,0.110344828
RC0321,Ilford Retail Core,279,0.415770609,0.078853047,0.172043011,0.222222222,0.111111111
TC0672,Ilfracombe,42,0.380952381,0.095238095,0.095238095,0.119047619,0.30952381
TC0673,Ilkeston,257,0.295719844,0.085603113,0.182879377,0.272373541,0.163424125
RC0322,Ilkeston Retail Core,102,0.333333333,0.12745098,0.117647059,0.284313725,0.137254902
TC0674,Ilkley,185,0.416216216,0.059459459,0.183783784,0.237837838,0.102702703
RC0323,Ilkley Retail Core,144,0.479166667,0.069444444,0.118055556,0.243055556,0.090277778
TC0675,Ilminster,6,0.166666667,0.333333333,0,0.166666667,0.333333333
TC0676,Ipswich,713,0.347826087,0.071528752,0.157082749,0.241234222,0.182328191
RC0324,Ipswich Retail Core,532,0.37593985,0.073308271,0.133458647,0.238721805,0.178571429
TC0678,Ivybridge,37,0.324324324,0.162162162,0.135135135,0.216216216,0.162162162
TC0679,Jarrow,18,0.222222222,0,0.166666667,0.277777778,0.333333333
RC0325,Jarrow Retail Core,11,0.272727273,0,0,0.272727273,0.454545455
TC0680,Jesmond,39,0.333333333,0.102564103,0.128205128,0.41025641,0.025641026
TC0681,Keighley,291,0.395189003,0.072164948,0.113402062,0.223367698,0.195876289
RC0326,Keighley Retail Core,241,0.419087137,0.082987552,0.10373444,0.211618257,0.182572614
TC0682,"Kemp Town, Brighton",40,0.3,0.25,0.175,0.25,0.025
TC0684,Kendal,403,0.41191067,0.066997519,0.166253102,0.218362283,0.136476427
RC0327,Kendal Retail Core,272,0.430147059,0.077205882,0.139705882,0.209558824,0.143382353
TC0685,Kenilworth,56,0.303571429,0.071428571,0.160714286,0.339285714,0.125
TC0686,Kensal Town,34,0.117647059,0.117647059,0.205882353,0.176470588,0.382352941
RC0329,Kensington High Street Retail Core,284,0.464788732,0.042253521,0.193661972,0.23943662,0.059859155
TC0687,Kentish Town,40,0.2,0.125,0.3,0.25,0.125
TC0689,Keswick,238,0.403361345,0.075630252,0.327731092,0.117647059,0.075630252
RC0330,Keswick Retail Core,117,0.427350427,0.094017094,0.273504274,0.136752137,0.068376068
TC0690,Kettering,303,0.389438944,0.069306931,0.158415842,0.280528053,0.102310231
RC0331,Kettering Retail Core,247,0.429149798,0.076923077,0.141700405,0.238866397,0.113360324
TC0691,Kew,32,0.40625,0.125,0.1875,0.25,0.03125
TC0692,Keynsham,73,0.356164384,0.02739726,0.109589041,0.369863014,0.136986301
RC0332,Keynsham Retail Core,31,0.483870968,0.032258065,0.064516129,0.258064516,0.161290323
TC0693,Kidderminster,300,0.323333333,0.073333333,0.136666667,0.27,0.196666667
RC0333,Kidderminster Retail Core,227,0.356828194,0.066079295,0.105726872,0.264317181,0.207048458
TC0694,Kidlington,21,0.333333333,0.142857143,0.19047619,0.142857143,0.19047619
TC0695,Kidsgrove,45,0.177777778,0.133333333,0.177777778,0.422222222,0.088888889
TC0696,Kilburn,371,0.288409704,0.142857143,0.237196765,0.253369272,0.078167116
RC0334,Kilburn Retail Core,121,0.47107438,0.099173554,0.165289256,0.20661157,0.05785124
TC0697,Kimberley,2,0.5,0,0,0.5,0
TC0698,Kings Heath,228,0.429824561,0.061403509,0.184210526,0.254385965,0.070175439
RC0336,Kings Heath Retail Core,96,0.5,0.052083333,0.145833333,0.21875,0.083333333
TC0699,Kings Lynn,416,0.411057692,0.052884615,0.15625,0.28125,0.098557692
RC0337,Kings Lynn Retail Core,329,0.428571429,0.05775076,0.136778116,0.267477204,0.109422492
TC0700,Kings Norton,43,0.23255814,0.11627907,0.069767442,0.302325581,0.279069767
RC0338,King's Road Retail Core,253,0.596837945,0.035573123,0.138339921,0.146245059,0.083003953
TC0701,Kingsbridge,62,0.338709677,0.048387097,0.193548387,0.274193548,0.14516129
TC0702,Kingsbury,96,0.291666667,0.208333333,0.166666667,0.291666667,0.041666667
TC0703,Kingsley Park,15,0.266666667,0.266666667,0.066666667,0.333333333,0.066666667
TC0704,Kingsthorpe,27,0.222222222,0.222222222,0.037037037,0.407407407,0.111111111
RC0339,Kingsthorpe Retail Core,14,0.214285714,0.142857143,0.071428571,0.428571429,0.142857143
TC0705,Kingston Park,19,0.421052632,0.210526316,0.105263158,0.263157895,0
RC0340,Kingston Park Retail Core,18,0.444444444,0.222222222,0.055555556,0.277777778,0
TC0706,Kingston-upon-Hull,761,0.336399474,0.072273325,0.210249671,0.198423127,0.182654402
RC0341,Kingston-upon-Hull Retail Core,586,0.354948805,0.068259386,0.175767918,0.206484642,0.194539249
TC0707,Kingston-upon-Thames,600,0.476666667,0.051666667,0.22,0.171666667,0.08
RC0342,Kingston-upon-Thames Retail Core,478,0.533472803,0.056485356,0.186192469,0.163179916,0.060669456
TC0708,Kingswinford,24,0.375,0.208333333,0.083333333,0.291666667,0.041666667
RC0343,Kingswinford Retail Core,21,0.333333333,0.238095238,0.095238095,0.285714286,0.047619048
TC0709,"Kingswood, Bristol",76,0.368421053,0.118421053,0.092105263,0.263157895,0.157894737
RC0344,"Kingswood, Bristol Retail Core",61,0.360655738,0.131147541,0.098360656,0.262295082,0.147540984
TC0710,Kington,3,0.666666667,0,0,0.333333333,0
TC0711,Kinver,2,0,0.5,0,0.5,0
TC0712,Kirby-in-Ashfield,32,0.28125,0.125,0.0625,0.28125,0.25
TC0713,Kirkby,64,0.3125,0.140625,0.078125,0.234375,0.234375
TC0714,Kirkby Lonsdale,17,0.647058824,0,0.117647059,0.176470588,0.058823529
RC0345,Kirkby Retail Core,64,0.3125,0.140625,0.078125,0.234375,0.234375
TC0715,Kirkdale,45,0.266666667,0.222222222,0.155555556,0.244444444,0.111111111
TC0716,Kirkham,14,0.357142857,0.071428571,0.071428571,0.357142857,0.142857143
TC0717,Knaphill,2,0,0,0,0.5,0.5
